207.4659057220444,108.11812776802105
197.48051950484512,107.4938807591796
187.80683823078868,105.01710220724344
178.77226851054002,100.79751856306102
170.48297462558548,95.218512869408
163.00308504074056,88.58607726517657
156.32043312630523,81.14816853591655
449.59409497380256,141.2381179153919
447.1317231655121,150.93149886131286
443.68380359759465,160.30680352178314
439.43251761522845,169.35471844588173
434.4713754680139,178.0438562841751
428.88519855708586,186.32513691344064
422.15032198354606,192.54446594472972
412.3822082996368,190.43926903009412
407.6931411422789,199.10578621327875
401.25724675776434,206.70449618212876
398.5676253873854,202.79992969408625
399.1109128504992,192.84765625596043
395.8615332697576,183.4884404581156
388.41220698007385,176.96725950287652
378.97540046006907,173.79091429908294
371.2882327064871,171.5328706130385
380.17760747149583,173.44812505319712
370.29926280984654,172.36222268277774
360.57643635462733,174.5300750405877
351.8077868068459,179.2717991047524
344.26363028252524,185.81446808470207
337.8823271866628,193.50992432555228
329.08851712998,192.10869093434883
319.520807411251,189.2229636458054
309.8193901726976,186.7465870353393
300.0448420934059,184.66438303098982
290.1906819665251,182.96738113587924
280.2783099988242,181.6631821481627
270.3257104255859,180.76345625355077
260.33277363630475,180.28226753444176
250.33368351355932,180.23814572768674
240.33498585711055,180.6498869599294
230.3759912963257,181.53579030158198
220.48398437499998,182.91269531249998
210.65812130647242,184.80207167126935
200.9636275140423,187.21156387850203
191.40519027001608,190.15817246992208
182.03832276496388,193.6410363752866
172.8771384380201,197.6677771854769
163.9689015974087,202.22692710265835
155.35650475393737,207.29802467599018
147.06015477311155,212.86435737978752
139.0962479745063,218.9057341982874
131.477625749298,225.39878861475006
124.23936774122257,232.29159804925112
117.37785975087897,239.55808911382917
110.88723849015807,247.1727315586702
109.9164761299038,239.97520557584573
109.93603789636397,229.9726223258767
109.95559313683805,219.97337603013364
109.97512204463128,209.98759451187215
109.99469020013397,199.9817443314904
110.01424618384493,189.9821179939522
110.03382318468248,179.97174489902608
110.0533505823525,169.98673555708592
110.07293607444116,159.97202060241614
110.09248755252446,149.9746981424869
110.11201715115459,139.98856337629257
110.13159693357484,129.97676796539963
110.15113213211299,119.98776977956294
110.17068851143122,109.98794115483761
110.19027380084152,99.97332983636298
114.96603563609533,93.42434340992477
124.45531685352326,90.28717666864395
133.9605332645413,87.14474173494673
143.45496836043895,84.00587111581117
150.834432284534,87.96849659606815
157.779296875,95.1607421875
165.426574059017,101.56730711655692
173.77972194030627,107.07413450448749
182.7605986915267,111.44449723392464
192.29356157192086,114.45088841401885
202.17805653470276,115.87732473346841
212.16823934650455,115.623947875014
221.88756545921788,113.4117487858981
230.63663108786568,108.62936955206095
237.70017556829987,101.6149649510917
242.3059541433933,92.79191507860088
244.26324031362307,83.003255783394
245.9633856148459,74.57391214212404
255.93744750022887,73.7031340122223
265.9151430097408,73.29657707689331
275.92740175127983,73.29098346829416
285.9116485443883,73.67601476067358
295.88793927221104,74.45781448605868
305.8179361632612,75.64872111319329
315.6765158598637,77.26593125417077
325.4592937914,79.33522280887266
335.13603022132446,81.88280036557555
344.6550713018538,84.93053226885442
353.99844720959663,88.51233627200128
363.09460721724514,92.64296225934615
357.5538320064544,93.99867843724789
347.57717947363847,94.38839142681101
341.59475221764296,95.03975390736014
351.421875,96.890625
361.1949891091237,99.04259849297523
370.88469575436613,101.4687784909358
380.5085941320667,104.17967410403762
390.043108789064,107.18869351577014
399.48163255403597,110.52486251672562
408.76438259266723,114.20834176277567
417.88846555799245,118.29300012141465
426.8098366261165,122.83514935770836
435.4282211106503,127.88179122533182
443.69300322064663,133.53739753917324
